GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
-644822366, , 44 30 19 46 10 32 8 9 27 20 47 31 6 40, 50 36 41 1 17 7 35 22 11 52 13 49 2 48, 0, 0
-644822366, 8910 61932, 44 30 46 27 20 47 31 40, 50 36 41 1 17 7 35 22 11 52 13 49 2 48, 1, 1
-644822366, 8910 61932, 44 30 46 27 20 47 31 40, 50 36 41 1 17 7 35 22 11 52 13 49 2 48 28, 2, 0
-644822366, 8910 61932, 44 30 46 27 20 47 31 40 12, 50 36 41 1 17 7 35 22 11 52 13 49 2 48 28, 3, 1
-644822366, 22841 223548 8910 61932, 44 30 46 27 20 47 31 40 12, 50 36 1 17 7 11 52 13 49, 4, 0
-644822366, 8910 22841 61932 223548, 44 30 46 27 20 47 31 40 12 39, 50 36 1 17 7 11 52 13 49, 5, 1
-644822366, 789 22841 61932 223548 103649, 44 30 46 27 20 47 31 40 12 39, 50 1 17 11 52 13, 6, 0
-644822366, 789 22841 61932 223548 103649, 44 30 46 27 20 47 31 40 12 39 26, 50 1 17 11 52 13, 7, 1
-644822366, 789 22841 61932 223548 103649, 44 30 46 27 20 47 31 40 12 39 26, 50 1 17 11 52 13 53, 8, 0
-644822366, 789 22841 61932 223548 103649, 44 30 46 27 20 47 31 40 12 39 26 18, 50 1 17 11 52 13 53, 9, 1
-644822366, 789 22841 61932 223548 103649 505152, 44 30 46 27 20 47 31 40 12 39 26 18, 1 17 11 13, 10, 0
-644822366, 678 181920 303132 464748 505152 22841 92235 103649, 44 27 40 12 39 26, 1 17 11 13, 11, 1
-644822366, 678 303132 464748 505152 17181920 22841 92235 103649, 44 27 40 12 39 26, 1 11 13, 12, 0
-644822366, 678 303132 464748 505152 17181920 22841 92235 103649, 44 27 40 12 39 26 34, 1 11 13, 13, 1
-644822366, 678 303132 464748 505152 17181920 22841 92235 103649, 44 27 40 12 39 26 34, 1 11 13 38, 14, 0
-644822366, 678 303132 464748 505152 17181920 22841 92235 103649, 44 27 40 12 39 26 34 29, 1 11 13 38, 15, 1
-644822366, 678 303132 464748 505152 17181920 22841 92235 103649, 44 27 40 12 39 26 34 29, 1 11 13 38 37, 16, 0
-644822366, 678 464748 505152 17181920 29303132 22841 92235 103649, 44 27 40 12 39 26 34, 1 11 13 38 37, 17, 1
-644822366, 678 464748 505152 17181920 29303132 22841 92235 103649, 44 27 40 12 39 26 34, 1 11 13 38 37 51, 18, 0
-644822366, 678 464748 505152 17181920 29303132 22841 92235 103649, 44 27 40 12 39 26 34 21, 1 11 13 38 37 51, 19, 1
-644822366, 678 464748 505152 17181920 29303132 22841 92235 103649, 44 27 40 12 39 26 34 21, 1 11 13 38 37 51 42, 20, 0
-644822366, 171819 202122 343536 464748 495051 29303132 678910 22841 263952, 44 27 40 12, 1 11 13 38 37 51 42, 21, 1
-644822366, 678 91011 171819 202122 464748 495051 29303132 3435363738 13263952 22841, 44 27 40 12, 1 51 42, 22, 0
-644822366, 678 171819 202122 343536 373839 464748 495051 9101112 29303132 22841 132652, 44 27 40, 1 51 42, 23, 1
-644822366, 678 171819 202122 343536 373839 464748 495051 9101112 29303132 22841 132652, 44 27 40, 1 51 42 4, 24, 0
-644822366, 678 171819 202122 343536 373839 464748 495051 9101112 29303132 22841 132652, 44 27 40 14, 1 51 42 4, 25, 1
-644822366, 678 171819 202122 343536 373839 464748 495051 9101112 29303132 22841 132652, 44 27 40 14, 1 51 42 4 25, 26, 0
-644822366, 678 171819 202122 343536 373839 464748 495051 9101112 29303132 142740 22841 132652, 44, 1 51 42 4 25, 27, 1
-644822366, 678 91011 171819 202122 464748 495051 29303132 34353637 1142740 13263952 22841 122538, 44, 51 42 4, 28, 0
-644822366, 678 91011 171819 202122 464748 495051 29303132 34353637 1142740 13263952 22841 122538, 44 5, 51 42 4, 29, 1
-644822366, 678 91011 171819 202122 464748 495051 29303132 34353637 1142740 13263952 22841 122538, 44 5, 51 42 4 16, 30, 0
-644822366, 567 8910 171819 202122 343536 29303132 46474849 1142740 12253851 13263952 22841 113750, 44, 51 42 4 16, 31, 1
-644822366, 456 789 171819 202122 303132 10111213 34353637 4647484950 1142740 22841 162942 253851 263952, 44, 51, 32, 0
-644822366, 789 202122 10111213 34353637 4647484950 1142740 5183144 22841 162942 41730 61932 253851 263952, , 51, 33, 1
