GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
1476741558, , 12 16 45 40 36 25 46 4 28 42 35 24 31 18, 27 26 13 7 39 49 51 48 23 11 19 21 38 52, 0, 0
1476741558, , 12 16 45 40 36 25 46 4 28 42 35 24 31 18 1, 27 26 13 7 39 49 51 48 23 11 19 21 38 52, 1, 1
1476741558, 13 26 39 52 , 12 16 45 40 36 25 46 4 28 42 35 24 31 18 1, 27 7 49 51 48 23 11 19 21 38, 2, 0
1476741558, 13 26 39 52 , 12 16 45 40 36 25 46 4 28 42 35 24 31 18 1 33, 27 7 49 51 48 23 11 19 21 38, 3, 1
1476741558, 13 26 39 52 , 12 16 45 40 36 25 46 4 28 42 35 24 31 18 1 33, 27 7 49 51 48 23 11 19 21 38 15, 4, 0
1476741558, 13 26 39 52 , 12 16 45 40 36 25 46 4 28 42 35 24 31 18 1 33 34, 27 7 49 51 48 23 11 19 21 38 15, 5, 1
1476741558, 13 26 39 52 , 12 16 45 40 36 25 46 4 28 42 35 24 31 18 1 33 34, 27 7 49 51 48 23 11 19 21 38 15 37, 6, 0
1476741558, 33 34 35 36 ;13 26 39 52 , 12 16 45 40 25 46 4 28 42 24 31 18 1, 27 7 49 51 48 23 11 19 21 38 15 37, 7, 1
1476741558, 33 34 35 ;37 38 39 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 31 18 1, 27 7 51 48 11 19 21 15, 8, 0
1476741558, 33 34 35 ;37 38 39 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 31 18 1 5, 27 7 51 48 11 19 21 15, 9, 1
1476741558, 33 34 35 ;37 38 39 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 31 18 1 5, 27 7 51 48 11 19 21 15 32, 10, 0
1476741558, 33 34 35 ;37 38 39 ;5 18 31 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 1, 27 7 51 48 11 19 21 15 32, 11, 1
1476741558, 37 38 39 ;32 33 34 35 ;5 18 31 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 1, 27 7 51 48 11 19 21 15, 12, 0
1476741558, 37 38 39 ;32 33 34 35 ;5 18 31 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 1 17, 27 7 51 48 11 19 21 15, 13, 1
1476741558, 37 38 39 ;32 33 34 35 ;5 18 31 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 1 17, 27 7 51 48 11 19 21 15 41, 14, 0
1476741558, 37 38 39 ;32 33 34 35 ;5 18 31 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 1 17 44, 27 7 51 48 11 19 21 15 41, 15, 1
1476741558, 37 38 39 ;32 33 34 35 ;5 18 31 ;23 36 49 ;13 26 52 , 12 16 45 40 25 46 4 28 42 24 1 17 44, 27 7 51 48 11 19 21 15 41 9, 16, 0
1476741558, 37 38 39 ;44 45 46 ;32 33 34 35 ;5 18 31 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17, 27 7 51 48 11 19 21 15 41 9, 17, 1
1476741558, 32 33 34 ;37 38 39 ;44 45 46 ;5 18 31 ;9 35 48 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17, 27 7 51 11 19 21 15 41, 18, 0
1476741558, 32 33 34 ;37 38 39 ;44 45 46 ;5 18 31 ;9 35 48 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17 22, 27 7 51 11 19 21 15 41, 19, 1
1476741558, 32 33 34 ;37 38 39 ;44 45 46 ;5 18 31 ;9 35 48 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17 22, 27 7 51 11 19 21 15 41 29, 20, 0
1476741558, 37 38 39 ;44 45 46 ;32 33 34 35 ;5 18 31 ;9 22 48 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17, 27 7 51 11 19 21 15 41 29, 21, 1
1476741558, 37 38 39 ;44 45 46 ;32 33 34 35 ;5 18 31 ;9 22 48 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17, 27 7 51 11 19 21 15 41 29 47, 22, 0
1476741558, 37 38 39 ;44 45 46 ;32 33 34 35 ;5 18 31 ;9 22 48 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17 53, 27 7 51 11 19 21 15 41 29 47, 23, 1
1476741558, 37 38 39 ;5 18 31 44 ;9 22 35 48 ;19 32 45 ;7 33 46 ;21 34 47 ;23 36 49 ;13 26 52 , 12 16 40 25 4 28 42 24 1 17 53, 27 51 11 15 41 29, 24, 0
1476741558, 16 17 18 ;9 22 35 48 ;13 26 39 52 ;5 31 44 ;19 32 45 ;7 33 46 ;21 34 47 ;23 36 49 ;12 25 38 ;24 37 53 , 40 4 28 42 1, 27 51 11 15 41 29, 25, 1
1476741558, 15 16 17 18 ;9 22 35 48 ;12 25 38 51 ;13 26 39 52 ;5 31 44 ;19 32 45 ;7 33 46 ;21 34 47 ;23 36 49 ;11 24 37 ;27 28 29 , 40 4 28 42 1, 41, 26, 0
1476741558, 27 28 29 ;15 16 17 18 ;9 22 35 48 ;12 25 38 51 ;13 26 39 52 ;5 31 44 ;19 32 45 ;7 33 46 ;21 34 47 ;23 36 49 ;11 24 37 , 40 4 28 42 1 20, 41, 27, 1
1476741558, 27 28 29 ;15 16 17 18 ;9 22 35 48 ;12 25 38 51 ;13 26 39 52 ;5 31 44 ;19 32 45 ;7 33 46 ;21 34 47 ;23 36 49 ;11 24 37 , 40 4 28 42 1 20, 41 2, 28, 0
1476741558, 27 28 29 ;15 16 17 18 ;7 20 33 46 ;9 22 35 48 ;12 25 38 51 ;13 26 39 52 ;5 31 44 ;19 32 45 ;21 34 47 ;23 36 49 ;11 24 37 , 40 4 28 42 1, 41 2, 29, 1
