GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
-92034320, , 12 9 13 43 39 29 50 31 2 24 51 52 44 28, 35 47 33 21 49 7 32 41 37 16 14 11 22 38, 0, 0
-92034320, 13 39 52 , 12 9 43 29 50 31 2 24 51 44 28, 35 47 33 21 49 7 32 41 37 16 14 11 22 38, 1, 1
-92034320, 13 39 52 , 12 9 43 29 50 31 2 24 51 44 28, 35 47 33 21 49 7 32 41 37 16 14 11 22 38 34, 2, 0
-92034320, 13 39 52 , 12 9 43 29 50 31 2 24 51 44 28 46, 35 47 33 21 49 7 32 41 37 16 14 11 22 38 34, 3, 1
-92034320, 32 33 34 35 ;13 39 52 , 12 9 43 29 50 31 2 24 51 44 28 46, 47 21 49 7 41 37 16 14 11 22 38, 4, 0
-92034320, 31 32 33 34 35 ;13 39 52 , 12 9 43 29 50 2 24 51 44 28 46, 47 21 49 7 41 37 16 14 11 22 38, 5, 1
-92034320, 31 32 33 34 35 ;13 39 52 , 12 9 43 29 50 2 24 51 44 28 46, 47 21 49 7 41 37 16 14 11 22 38 17, 6, 0
-92034320, 31 32 33 34 35 ;13 39 52 , 12 9 43 29 50 2 24 51 44 28 46 10, 47 21 49 7 41 37 16 14 11 22 38 17, 7, 1
-92034320, 31 32 33 34 35 ;13 39 52 , 12 9 43 29 50 2 24 51 44 28 46 10, 47 21 49 7 41 37 16 14 11 22 38 17 23, 8, 0
-92034320, 31 32 33 34 35 ;13 39 52 , 12 9 43 29 50 2 24 51 44 28 46 10 8, 47 21 49 7 41 37 16 14 11 22 38 17 23, 9, 1
-92034320, 21 22 23 ;31 32 33 34 35 ;13 39 52 , 12 9 43 29 50 2 24 51 44 28 46 10 8, 47 49 7 41 37 16 14 11 38 17, 10, 0
-92034320, 8 9 10 ;21 22 23 24 ;31 32 33 34 35 ;13 39 52 , 12 43 29 50 2 51 44 28 46, 47 49 7 41 37 16 14 11 38 17, 11, 1
-92034320, 31 32 33 34 ;8 21 47 ;9 22 35 ;10 23 49 ;11 24 37 ;13 39 52 , 12 43 29 50 2 51 44 28 46, 7 41 16 14 38 17, 12, 0
-92034320, 31 32 33 34 ;11 24 37 50 ;8 21 47 ;9 22 35 ;10 23 49 ;13 39 52 , 12 43 29 2 51 44 28 46, 7 41 16 14 38 17, 13, 1
-92034320, 31 32 33 34 ;11 24 37 50 ;8 21 47 ;9 22 35 ;10 23 49 ;13 39 52 , 12 43 29 2 51 44 28 46, 7 41 16 14 38 17 4, 14, 0
-92034320, 31 32 33 34 ;11 24 37 50 ;8 21 47 ;9 22 35 ;10 23 49 ;13 39 52 , 12 43 29 2 51 44 28 46 48, 7 41 16 14 38 17 4, 15, 1
-92034320, 31 32 33 34 ;11 24 37 50 ;8 21 47 ;9 22 35 ;10 23 49 ;13 39 52 , 12 43 29 2 51 44 28 46 48, 7 41 16 14 38 17 4 30, 16, 0
-92034320, 21 22 23 ;46 47 48 49 ;8 9 10 11 12 ;31 32 33 34 35 ;24 37 50 ;13 39 52 , 43 29 2 51 44 28, 7 41 16 14 38 17 4 30, 17, 1
-92034320, 7 8 9 ;10 11 12 ;21 22 23 ;46 47 48 49 ;31 32 33 34 35 ;4 17 30 ;24 37 50 ;13 39 52 , 43 29 2 51 44 28, 41 16 14 38, 18, 0
-92034320, 7 8 9 ;10 11 12 ;21 22 23 ;33 34 35 ;46 47 48 49 ;28 29 30 31 32 ;4 17 43 ;24 37 50 ;13 39 52 , 2 51 44, 41 16 14 38, 19, 1
