GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
-2137195135, , 41 19 32 4 3 47 28 27 52 43 18 5 11 48, 16 44 29 20 34 17 21 50 14 53 25 51 13 38, 0, 0
-2137195135, , 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31, 16 44 29 20 34 17 21 50 14 53 25 51 13 38, 1, 1
-2137195135, 253851 14151617, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31, 44 29 20 34 21 50 13, 2, 0
-2137195135, 253851 14151617, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7, 44 29 20 34 21 50 13, 3, 1
-2137195135, 14151617 253851, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7, 44 29 20 34 21 50 13 2, 4, 0
-2137195135, 14151617 253851, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7 40, 44 29 20 34 21 50 13 2, 5, 1
-2137195135, 14151617 253851, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7 40, 44 29 20 34 21 50 13 2 24, 6, 0
-2137195135, 14151617 253851, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7 40 9, 44 29 20 34 21 50 13 2 24, 7, 1
-2137195135, 14151617 253851, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7 40 9, 44 29 20 34 21 50 13 2 24 49, 8, 0
-2137195135, 14151617 253851, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7 40 9 6, 44 29 20 34 21 50 13 2 24 49, 9, 1
-2137195135, 14151617 253851, 41 19 32 4 3 47 28 27 52 43 18 5 11 48 31 7 40 9 6, 44 29 20 34 21 50 13 2 24 49 35, 10, 0
-2137195135, 51831 61932 14151617 253851, 41 4 3 47 28 27 52 43 11 48 7 40 9, 44 29 20 34 21 50 13 2 24 49 35, 11, 1
-2137195135, 1415161718 53144 61932 253851, 41 4 3 47 28 27 52 43 11 48 7 40 9, 29 20 34 21 50 13 2 24 49 35, 12, 0
-2137195135, 161718 142740 152841 53144 61932 253851, 4 3 47 52 43 11 48 7 9, 29 20 34 21 50 13 2 24 49 35, 13, 1
-2137195135, 161718 2152841 142740 53144 61932 253851, 4 3 47 52 43 11 48 7 9, 29 20 34 21 50 13 24 49 35, 14, 0
-2137195135, 345 151617 142740 22841 183144 61932 253851, 47 52 43 11 48 7 9, 29 20 34 21 50 13 24 49 35, 15, 1
-2137195135, 345 151617 142740 22841 183144 61932 253851, 47 52 43 11 48 7 9, 29 20 34 21 50 13 24 49 35 12, 16, 0
-2137195135, 345 151617 142740 22841 183144 61932 253851, 47 52 43 11 48 7 9 37, 29 20 34 21 50 13 24 49 35 12, 17, 1
-2137195135, 345 151617 495051 142740 22841 183144 61932 122538, 47 52 43 11 48 7 9 37, 29 20 34 21 13 24 35, 18, 0
-2137195135, 345 151617 474849 12253851 142740 22841 183144 61932 113750, 52 43 7 9, 29 20 34 21 13 24 35, 19, 1
-2137195135, 234 161718 48495051 142740 152841 53144 61932 213447 112437 122538, 52 43 7 9, 29 20 13 35, 20, 0
-2137195135, 345 151617 4849505152 142740 22841 183144 61932 213447 112437 122538, 43 7 9, 29 20 13 35, 21, 1
-2137195135, 345 151617 4849505152 142740 22841 183144 61932 213447 112437 122538, 43 7 9, 29 20 13 35 15, 22, 0
-2137195135, 345 151617 4849505152 142740 22841 183144 61932 213447 112437 122538, 43 7 9 33, 29 20 13 35 15, 23, 1
-2137195135, 345 151617 4849505152 142740 22841 183144 61932 213447 112437 122538, 43 7 9 33, 29 20 13 35 15 10, 24, 0
-2137195135, 345 151617 4849505152 142740 22841 183144 61932 213447 112437 122538, 43 7 9 33 36, 29 20 13 35 15 10, 25, 1
-2137195135, 345 151617 4849505152 142740 22841 183144 61932 213447 112437 122538, 43 7 9 33 36, 29 20 13 35 15 10 30, 26, 0
-2137195135, 345 151617 4849505152 142740 22841 183144 61932 213447 112437 122538, 43 7 9 33 36 42, 29 20 13 35 15 10 30, 27, 1
-2137195135, 4849505152 2152841 5183144 142740 31629 41730 61932 213447 112437 122538, 43 7 9 33 36 42, 20 13 35 15 10, 28, 0
-2137195135, 234 567 141516 171819 313233 27282930 4041424344 4849505152 213447 112437 122538, 9 36, 20 13 35 15 10, 29, 1
-2137195135, 234 567 141516 272829 303132 333435 474849 505152 1718192021 4041424344 112437 122538, 9 36, 13 15 10, 30, 0
-2137195135, 234 567 141516 272829 303132 474849 505152 33343536 1718192021 4041424344 112437 122538, 9, 13 15 10, 31, 1
-2137195135, 234 567 141516 272829 303132 474849 505152 33343536 1718192021 4041424344 112437 122538, 9, 13 15 10 39, 32, 0
-2137195135, 234 567 141516 272829 303132 474849 505152 33343536 1718192021 4041424344 112437 122538, 9 26, 13 15 10 39, 33, 1
-2137195135, 234 567 101112 141516 272829 303132 474849 33343536 1718192021 4041424344 243750 253851 133952, 9 26, 15, 34, 0
-2137195135, 234 567 91011 141516 192021 272829 404142 474849 3233343536 12253851 13263952 173043 183144 243750, , 15, 35, 1
