GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
1843143589, , 9 53 52 14 1 47 36 5 28 4 20 27 49 22, 6 24 17 34 43 33 13 37 3 35 40 46 8 25, 0, 0
1843143589, , 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7, 6 24 17 34 43 33 13 37 3 35 40 46 8 25, 1, 1
1843143589, , 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7, 6 24 17 34 43 33 13 37 3 35 40 46 8 25 15, 2, 0
1843143589, , 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26, 6 24 17 34 43 33 13 37 3 35 40 46 8 25 15, 3, 1
1843143589, , 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26, 6 24 17 34 43 33 13 37 3 35 40 46 8 25 15 16, 4, 0
1843143589, , 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26 12, 6 24 17 34 43 33 13 37 3 35 40 46 8 25 15 16, 5, 1
1843143589, 151617 333435, 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26 12, 6 24 43 13 37 3 40 46 8 25, 6, 0
1843143589, 151617 333435, 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26 12 21, 6 24 43 13 37 3 40 46 8 25, 7, 1
1843143589, 151617 333435, 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26 12 21, 6 24 43 13 37 3 40 46 8 25 18, 8, 0
1843143589, 151617 333435, 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26 12 21 48, 6 24 43 13 37 3 40 46 8 25 18, 9, 1
1843143589, 333435 15161718, 9 21 52 14 1 47 36 5 28 4 20 27 49 22 7 26 12 21 48, 6 24 43 13 37 3 40 46 8 25, 10, 0
1843143589, 202122 474849 11427 333435 15161718, 9 52 36 5 28 4 7 26 12 21, 6 24 43 13 37 3 40 46 8 25, 11, 1
1843143589, 202122 333435 46474849 1415161718 12740, 9 52 36 5 28 4 7 26 12 21, 6 24 43 13 37 3 8 25, 12, 0
1843143589, 202122 343536 474849 1415161718 12740 73346, 9 52 5 28 4 26 12 21, 6 24 43 13 37 3 8 25, 13, 1
1843143589, 678 202122 46474849 1415161718 3334353637 12740, 9 52 5 28 4 26 12 21, 24 43 13 3 25, 14, 0
1843143589, 456 789 202122 46474849 1415161718 3334353637 12740, 52 28 26 12 21, 24 43 13 3 25, 15, 1
1843143589, 345 202122 6789 46474849 1415161718 3334353637 12740, 52 28 26 12 21, 24 43 13 25, 16, 0
1843143589, 345 202122 6789 46474849 1415161718 3334353637 12740, 52 28 26 12 21 23, 24 43 13 25, 17, 1
1843143589, 345 202122 6789 46474849 1415161718 3334353637 12740, 52 28 26 12 21 23, 24 43 13 25 38, 18, 0
1843143589, 345 212223 474849 6789 34353637 1415161718 12740 203346, 52 28 26 12 21, 24 43 13 25 38, 19, 1
1843143589, 345 202122 232425 333435 363738 6789 46474849 1415161718 12740, 52 28 26 12 21, 43 13, 20, 0
1843143589, 345 202122 333435 363738 6789 23242526 46474849 1415161718 12740, 52 28 12 21, 43 13, 21, 1
1843143589, 345 202122 333435 363738 6789 23242526 46474849 1415161718 12740, 52 28 12 21, 43 13 30, 22, 0
1843143589, 345 202122 333435 363738 6789 23242526 46474849 1415161718 12740, 52 28 12 21 19, 43 13 30, 23, 1
1843143589, 345 202122 333435 363738 6789 23242526 46474849 1415161718 12740, 52 28 12 21 19, 43 13 30 45, 24, 0
1843143589, 345 141516 171819 212223 242526 474849 6789 3435363738 12740 203346, 52 28 12 21, 43 13 30 45, 25, 1
1843143589, 345 141516 333435 363738 6789 18192021 2223242526 4546474849 12740 173043, 52 28 12 21, 13, 26, 0
1843143589, 345 141516 333435 363738 6789 18192021 2223242526 4546474849 12740 173043, 52 28 12 21 39, 13, 27, 1
1843143589, 345 141516 333435 363738 6789 18192021 2223242526 4546474849 12740 173043, 52 28 12 21 39, 13 32, 28, 0
1843143589, 345 141516 222324 6789 18192021 3334353637 4546474849 12740 173043 122538 263952, 28 21, 13 32, 29, 1
1843143589, 345 789 141516 222324 18192021 46474849 3334353637 13263952 12740 173043 63245 122538, 28 21, , 30, 0
