GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
231803089, , 27 43 6 7 11 17 22 33 52 34 48 25 46 10, 13 31 44 35 39 23 12 5 37 38 50 15 42 36, 0, 0
231803089, , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21, 13 31 44 35 39 23 12 5 37 38 50 15 42 36, 1, 1
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21, 13 23 12 50 15 42, 2, 0
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4, 13 23 12 50 15 42, 3, 1
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4, 13 23 12 50 15 42 2, 4, 0
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26, 13 23 12 50 15 42 2, 5, 1
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26, 13 23 12 50 15 42 2 45, 6, 0
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49, 13 23 12 50 15 42 2 45, 7, 1
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49, 13 23 12 50 15 42 2 45 28, 8, 0
231803089, 35 36 37 38 39 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16, 13 23 12 50 15 42 2 45 28, 9, 1
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16, 13 23 12 50 42 45, 10, 0
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1, 13 23 12 50 42 45, 11, 1
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1, 13 23 12 50 42 45 51, 12, 0
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24, 13 23 12 50 42 45 51, 13, 1
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24, 13 23 12 50 42 45 51 14, 14, 0
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19, 13 23 12 50 42 45 51 14, 15, 1
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19, 13 23 12 50 42 45 51 14 53, 16, 0
231803089, 35 36 37 38 39 ;2 15 28 ;5 31 44 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30, 13 23 12 50 42 45 51 14 53, 17, 1
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30, 23 50 42 45 14, 18, 0
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29, 23 50 42 45 14, 19, 1
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29, 23 50 42 45 14 20, 20, 0
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29 18, 23 50 42 45 14 20, 21, 1
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29 18, 23 50 42 45 14 20 47, 22, 0
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29 18 32, 23 50 42 45 14 20 47, 23, 1
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29 18 32, 23 50 42 45 14 20 47 3, 24, 0
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29 18 32 9, 23 50 42 45 14 20 47 3, 25, 1
231803089, 35 36 37 ;2 15 28 ;5 31 44 ;12 38 51 ;13 39 53 , 27 43 6 7 11 17 22 33 52 34 48 25 46 10 21 4 26 49 16 1 24 19 30 29 18 32 9, 23 50 42 45 14 20 47 3 8, 26, 0
