GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
-1169439322, , 18 15 27 50 20 39 9 49 16 14 42 4 29 1, 5 34 30 52 40 37 6 23 25 22 48 3 36 2, 0, 0
-1169439322, , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13, 5 34 30 52 40 37 6 23 25 22 48 3 36 2, 1, 1
-1169439322, , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13, 5 34 30 52 40 37 6 23 25 22 48 3 36 2 53, 2, 0
-1169439322, , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46, 5 34 30 52 40 37 6 23 25 22 48 3 36 2 53, 3, 1
-1169439322, , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46, 5 34 30 52 40 37 6 23 25 22 48 3 36 2 53 35, 4, 0
-1169439322, , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19, 5 34 30 52 40 37 6 23 25 22 48 3 36 2 53 35, 5, 1
-1169439322, 34 35 36 37 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19, 30 52 40 23 25 22 48, 6, 0
-1169439322, 34 35 36 37 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31, 30 52 40 23 25 22 48, 7, 1
-1169439322, 34 35 36 37 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31, 30 52 40 23 25 22 48 17, 8, 0
-1169439322, 34 35 36 37 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44, 30 52 40 23 25 22 48 17, 9, 1
-1169439322, 34 35 36 37 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44, 30 52 40 23 25 22 48 17 43, 10, 0
-1169439322, 34 35 36 37 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7, 30 52 40 23 25 22 48 17 43, 11, 1
-1169439322, 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7, 52 40 23 25 22 48, 12, 0
-1169439322, 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45, 52 40 23 25 22 48, 13, 1
-1169439322, 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45, 52 40 23 25 22 48 33, 14, 0
-1169439322, 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21, 52 40 23 25 22 48 33, 15, 1
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21, 52 40 23 25 22 48, 16, 0
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12, 52 40 23 25 22 48, 17, 1
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12, 52 40 23 25 22 48 8, 18, 0
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10, 52 40 23 25 22 48 8, 19, 1
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10, 52 40 23 25 22 48 8 28, 20, 0
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10 11, 52 40 23 25 22 48 8 28, 21, 1
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10 11, 52 40 23 25 22 48 8 28 38, 22, 0
-1169439322, 33 34 35 36 37 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10 11 41, 52 40 23 25 22 48 8 28 38, 23, 1
-1169439322, 33 34 35 ;36 37 38 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10 11 41, 52 40 23 25 22 48 8 28, 24, 0
-1169439322, 33 34 35 ;36 37 38 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10 11 41 24, 52 40 23 25 22 48 8 28, 25, 1
-1169439322, 33 34 35 ;36 37 38 ;17 30 43 ;2 3 53 5 6 , 18 15 27 50 20 39 9 49 16 14 42 4 29 1 13 46 19 31 44 7 45 21 12 10 11 41 24, 52 40 23 25 22 48 8 28 32, 26, 0
