GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
1001704239, , 29 45 39 43 37 46 21 30 2 5 18 27 26 36, 4 35 3 16 51 8 22 17 53 11 13 6 48 25, 0, 0
1001704239, , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24, 4 35 3 16 51 8 22 17 53 11 13 6 48 25, 1, 1
1001704239, 22 35 48 ;3 4 53 6 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24, 16 51 8 17 11 13 25, 2, 0
1001704239, 22 35 48 ;3 4 53 6 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9, 16 51 8 17 11 13 25, 3, 1
1001704239, 22 35 48 ;3 4 53 6 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9, 16 51 8 17 11 13 25 7, 4, 0
1001704239, 22 35 48 ;3 4 53 6 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28, 16 51 8 17 11 13 25 7, 5, 1
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28, 16 51 17 11 13 25, 6, 0
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12, 16 51 17 11 13 25, 7, 1
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12, 16 51 17 11 13 25 10, 8, 0
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31, 16 51 17 11 13 25 10, 9, 1
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31, 16 51 17 11 13 25 10 19, 10, 0
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23, 16 51 17 11 13 25 10 19, 11, 1
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23, 16 51 17 11 13 25 10 19 44, 12, 0
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49, 16 51 17 11 13 25 10 19 44, 13, 1
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49, 16 51 17 11 13 25 10 19 44 1, 14, 0
1001704239, 6 7 8 ;22 35 48 ;3 4 53 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40, 16 51 17 11 13 25 10 19 44 1, 15, 1
1001704239, 6 7 8 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40, 16 51 17 11 13 25 10 19 44, 16, 0
1001704239, 6 7 8 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47, 16 51 17 11 13 25 10 19 44, 17, 1
1001704239, 6 7 8 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47, 16 51 17 11 13 25 10 19 44 52, 18, 0
1001704239, 6 7 8 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33, 16 51 17 11 13 25 10 19 44 52, 19, 1
1001704239, 6 7 8 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33, 16 51 17 11 13 25 10 19 44 52 50, 20, 0
1001704239, 6 7 8 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33 41, 16 51 17 11 13 25 10 19 44 52 50, 21, 1
1001704239, 6 7 8 ;50 51 52 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33 41, 16 17 11 13 25 10 19 44, 22, 0
1001704239, 6 7 8 ;50 51 52 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33 41 32, 16 17 11 13 25 10 19 44, 23, 1
1001704239, 6 7 8 ;50 51 52 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33 41 32, 16 17 11 13 25 10 19 44 42, 24, 0
1001704239, 6 7 8 ;50 51 52 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33 41 32 14, 16 17 11 13 25 10 19 44 42, 25, 1
1001704239, 6 7 8 ;50 51 52 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33 41 32 14, 16 17 11 13 25 10 19 44 42 34, 26, 0
1001704239, 6 7 8 ;50 51 52 ;22 35 48 ;1 53 3 4 , 29 45 39 43 37 46 21 30 2 5 18 27 26 36 24 9 28 12 31 23 49 40 47 33 41 32 14 38, 16 17 11 13 25 10 19 44 42 34, 27, 1
