GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
-1581386003, , 25 15 52 31 34 22 24 26 32 33 5 7 46 53, 9 21 44 41 48 8 30 42 18 39 6 11 36 28, 0, 0
-1581386003, 242526 31323334 75346, 15 52 22 5, 9 21 44 41 48 8 30 42 18 39 6 11 36 28, 1, 1
-1581386003, 242526 31323334 75346, 15 52 22 5, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14, 2, 0
-1581386003, 242526 73346 31325334, 15 52 22 5 20, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14, 3, 1
-1581386003, 242526 73346 31325334, 15 52 22 5 20, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1, 4, 0
-1581386003, 31323334 72046 2223242526, 15 52 5, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1, 5, 1
-1581386003, 31323334 72046 2223242526, 15 52 5, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27, 6, 0
-1581386003, 31323334 2223242526 72046, 15 52 5 4, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27, 7, 1
-1581386003, 31323334 2223242526 72046, 15 52 5 4, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38, 8, 0
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38, 9, 1
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12, 10, 0
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10 50, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12, 11, 1
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10 50, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12 3, 12, 0
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10 50 43, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12 3, 13, 1
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10 50 43, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12 3 29, 14, 0
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10 50 43 17, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12 3 29, 15, 1
-1581386003, 31323334 2223242526 72046, 15 52 5 4 10 50 43 17, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12 3 29 35, 16, 0
-1581386003, 31323334 2223242526 41743 72046, 15 52 5 10 50, 9 21 44 41 48 8 30 42 18 39 6 11 36 28 14 1 27 38 12 3 29 35, 17, 1
-1581386003, 11427 32942 93548 31323334 2223242526 41743 72046, 15 52 5 10 50, 21 44 41 8 30 18 39 6 11 36 28 38 12, 18, 0
-1581386003, 23242526 3132333435 11427 32942 41743 72046 92248, 15 52 5 10 50 51, 21 44 41 8 30 18 39 6 11 36 28 38 12, 19, 1
-1581386003, 212223 242526 323334 4173043 11427 32942 183144 72046 93548, 15 52 5 10 50 51, 41 8 39 6 11 36 28 38 12, 20, 0
-1581386003, 212223 242526 505152 31323334 4173043 11427 32942 51844 72046 93548, 15 10, 41 8 39 6 11 36 28 38 12, 21, 1
-1581386003, 456 212223 323334 12253851 11427 32942 173043 183144 72046 93548 112450 263952, 15 10, 41 8 36 28, 22, 0
-1581386003, 456 212223 323334 12253851 11427 32942 173043 183144 72046 93548 112450 263952, 15 10 47, 41 8 36 28, 23, 1
-1581386003, 456 212223 323334 12253851 11427 32942 173043 183144 72046 93548 112450 263952, 15 10 47, 41 8 36 28 16, 24, 0
-1581386003, 456 212223 323334 12253851 11427 32942 173043 183144 72046 93548 112450 263952, 15 10 47 37, 41 8 36 28 16, 25, 1
-1581386003, 161718 212223 323334 3456 28293031 41424344 12253851 11427 72046 93548 112450 263952, 15 10 47 37, 8 36, 26, 0
-1581386003, 567 202122 373839 464748 505152 9101112 23242526 32333435 3162942 4173043 11427 152841 183144, , 8 36, 27, 1
