GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
-2141747539, , 9 29 17 31 25 22 38 18 23 37 4 50 42 33, 45 49 41 52 28 8 47 20 36 2 12 27 32 53, 0, 0
-2141747539, , 9 29 17 31 25 22 38 18 23 37 4 50 42 33 11, 45 49 41 52 28 8 47 20 36 2 12 27 32 53, 1, 1
-2141747539, 22841 474849, 9 29 17 31 25 22 38 18 23 37 4 50 42 33 11, 45 52 8 20 36 12 27 32, 2, 0
-2141747539, 113750 22841 474849, 9 29 17 31 25 22 38 18 23 4 42 33, 45 52 8 20 36 12 27 32, 3, 1
-2141747539, 474849 22841 113750, 9 29 17 31 25 22 38 18 23 4 42 33, 45 52 8 20 36 12 27 32 15, 4, 0
-2141747539, 474849 22841 113750, 9 29 17 31 25 22 38 18 23 4 42 33 7, 45 52 8 20 36 12 27 32 15, 5, 1
-2141747539, 474849 2152841 113750, 9 29 17 31 25 22 38 18 23 4 42 33 7, 45 52 8 20 36 12 27 32, 6, 0
-2141747539, 474849 2152841 113750, 9 29 17 31 25 22 38 18 23 4 42 33 7 1, 45 52 8 20 36 12 27 32, 7, 1
-2141747539, 474849 2152841 113750, 9 29 17 31 25 22 38 18 23 4 42 33 7 1, 45 52 8 20 36 12 27 32 34, 8, 0
-2141747539, 474849 2152841 113750, 9 29 17 31 25 22 38 18 23 4 42 33 7 1 35, 45 52 8 20 36 12 27 32 34, 9, 1
-2141747539, 474849 2152841 113750, 9 29 17 31 25 22 38 18 23 4 42 33 7 1 35, 45 52 8 20 36 12 27 32 34 51, 10, 0
-2141747539, 474849 2152841 92235 113750, 29 17 31 25 38 18 23 4 42 33 7 1, 45 52 8 20 36 12 27 32 34 51, 11, 1
-2141747539, 474849 2152841 92235 113750, 29 17 31 25 38 18 23 4 42 33 7 1, 45 52 8 20 36 12 27 32 34 51 3, 12, 0
-2141747539, 474849 2152841 92235 113750, 29 17 31 25 38 18 23 4 42 33 7 1 13, 45 52 8 20 36 12 27 32 34 51 3, 13, 1
-2141747539, 474849 2152841 92235 113750, 29 17 31 25 38 18 23 4 42 33 7 1 13, 45 52 8 20 36 12 27 32 34 51 3 16, 14, 0
-2141747539, 474849 2152841 92235 113750, 29 17 31 25 38 18 23 4 42 33 7 1 13 44, 45 52 8 20 36 12 27 32 34 51 3 16, 15, 1
-2141747539, 474849 2152841 92235 113750, 29 17 31 25 38 18 23 4 42 33 7 1 13 44, 45 52 8 20 36 12 27 32 34 51 3 16 43, 16, 0
-2141747539, 474849 2152841 183144 92235 113750, 29 17 25 38 23 4 42 33 7 1 13, 45 52 8 20 36 12 27 32 34 51 3 16 43, 17, 1
-2141747539, 474849 2152841 183144 92235 113750, 29 17 25 38 23 4 42 33 7 1 13, 45 52 8 20 36 12 27 32 34 51 3 16 43 26, 18, 0
-2141747539, 474849 2152841 183144 92235 113750, 29 17 25 38 23 4 42 33 7 1 13 21, 45 52 8 20 36 12 27 32 34 51 3 16 43 26, 19, 1
-2141747539, 474849 2152841 183144 92235 113750, 29 17 25 38 23 4 42 33 7 1 13 21, 45 52 8 20 36 12 27 32 34 51 3 16 43 26 39, 20, 0
-2141747539, 474849 2152841 183144 92235 113750, 29 17 25 38 23 4 42 33 7 1 13 21 46, 45 52 8 20 36 12 27 32 34 51 3 16 43 26 39, 21, 1
-2141747539, 474849 2152841 183144 92235 113750 263952, 29 17 25 38 23 4 42 33 7 1 13 21 46, 45 8 20 36 12 27 32 34 51 3 16 43, 22, 0
-2141747539, 474849 2152841 13263952 183144 73346 92235 113750, 29 17 25 38 23 4 42 1 21, 45 8 20 36 12 27 32 34 51 3 16 43, 23, 1
-2141747539, 111213 454647 495051 34353637 2152841 183144 72033 92248 263952, 29 17 25 38 23 4 42 1 21, 8 27 32 3 16 43, 24, 0
