GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
538244327, , 33 32 43 12 23 19 9 42 40 21 25 49 10 41, 8 5 50 2 27 7 1 30 11 53 39 29 45 26, 0, 0
538244327, , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6, 8 5 50 2 27 7 1 30 11 53 39 29 45 26, 1, 1
538244327, , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6, 8 5 50 2 27 7 1 30 11 53 39 29 45 26 37, 2, 0
538244327, , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18, 8 5 50 2 27 7 1 30 11 53 39 29 45 26 37, 3, 1
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18, 8 5 2 7 1 39 45 26, 4, 0
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22, 8 5 2 7 1 39 45 26, 5, 1
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22, 8 5 2 7 1 39 45 26 4, 6, 0
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35, 8 5 2 7 1 39 45 26 4, 7, 1
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35, 8 5 2 7 1 39 45 26 4 47, 8, 0
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16, 8 5 2 7 1 39 45 26 4 47, 9, 1
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16, 8 5 2 7 1 39 45 26 4 47 52, 10, 0
538244327, 11 37 50 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51, 8 5 2 7 1 39 45 26 4 47 52, 11, 1
538244327, 11 37 50 ;26 39 52 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51, 8 5 2 7 1 45 4 47, 12, 0
538244327, 11 37 50 ;26 39 52 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31, 8 5 2 7 1 45 4 47, 13, 1
538244327, 11 37 50 ;26 39 52 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31, 8 5 2 7 1 45 4 47 17, 14, 0
538244327, 11 37 50 ;26 39 52 ;27 53 29 30 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46, 8 5 2 7 1 45 4 47 17, 15, 1
538244327, 4 17 30 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46, 8 5 2 7 1 45 47, 16, 0
538244327, 4 17 30 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48, 8 5 2 7 1 45 47, 17, 1
538244327, 4 17 30 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48, 8 5 2 7 1 45 47 34, 18, 0
538244327, 4 17 30 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36, 8 5 2 7 1 45 47 34, 19, 1
538244327, 4 17 30 ;8 34 47 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36, 5 2 7 1 45, 20, 0
538244327, 4 17 30 ;8 34 47 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36 13, 5 2 7 1 45, 21, 1
538244327, 4 17 30 ;8 34 47 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36 13, 5 2 7 1 45 14, 22, 0
538244327, 4 17 30 ;8 34 47 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36 13 38, 5 2 7 1 45 14, 23, 1
538244327, 4 17 30 ;8 34 47 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36 13 38, 5 2 7 1 45 14 3, 24, 0
538244327, 4 17 30 ;8 34 47 ;11 37 50 ;26 39 52 ;27 53 29 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36 13 38 24, 5 2 7 1 45 14 3, 25, 1
538244327, 1 14 27 ;4 17 30 ;8 34 47 ;11 37 50 ;26 39 52 ;3 29 53 , 33 32 43 12 23 19 9 42 40 21 25 49 10 41 6 18 22 35 16 51 31 46 48 36 13 38 24, 5 2 7 45, 26, 0
