1509054060,com.gameEngine.Board@439f5b3d,red|5 red|1 black|12 red|7 yellow|8 blue|7 black|3 black|13 red|3 blue|1 red|10 blue|2 blue|11 black|7 blue|1 black|4 red|9 yellow|2 blue|4 yellow|10 red|13 yellow|6 yellow|3 blue|7 red|11;red|5 red|1 black|12 red|7 yellow|8 blue|7 black|3 black|13 red|3 blue|1 red|10 blue|2 blue|11 black|7 blue|1 black|4 red|9 yellow|2 blue|4 yellow|10 red|13 yellow|6 yellow|3 blue|7 red|11,1,0
1509054060,com.gameEngine.Board@1d56ce6a,red|5 red|1 black|12 red|7 yellow|8 blue|7 black|3 black|13 red|3 blue|1 red|10 blue|2 blue|11 black|7 blue|1 black|4 red|9 yellow|2 blue|4 yellow|10 red|13 yellow|6 yellow|3 blue|7 red|11;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7,1,1
1509054060,com.gameEngine.Board@1d56ce6a,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7,1,0
1509054060,com.gameEngine.Board@5197848c,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9,1,1
1509054060,com.gameEngine.Board@5197848c,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9,1,0
1509054060,com.gameEngine.Board@17f052a3,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10,1,1
1509054060,com.gameEngine.Board@17f052a3,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10,1,0
1509054060,com.gameEngine.Board@2e0fa5d3,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 black|1,1,1
1509054060,com.gameEngine.Board@2e0fa5d3,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 black|1;red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 black|1,1,0
1509054060,com.gameEngine.Board@5010be6,red|5 red|1 black|12 yellow|8 black|13 blue|1 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 black|1;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10,1,1
1509054060,com.gameEngine.Board@5010be6,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10,1,0
1509054060,com.gameEngine.Board@685f4c2e,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12,1,1
1509054060,com.gameEngine.Board@685f4c2e,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12,1,0
1509054060,com.gameEngine.Board@7daf6ecc,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,1
