GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
-1428192905, , 11 3 40 36 50 26 30 46 7 16 51 32 24 13, 8 48 45 27 6 23 14 28 53 38 18 17 37 49, 0, 0
-1428192905, , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20, 8 48 45 27 6 23 14 28 53 38 18 17 37 49, 1, 1
-1428192905, , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20, 8 48 45 27 6 23 14 28 53 38 18 17 37 49 9, 2, 0
-1428192905, , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33, 8 48 45 27 6 23 14 28 53 38 18 17 37 49 9, 3, 1
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33, 48 45 27 23 14 28 38 18 17 37 49, 4, 0
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31, 48 45 27 23 14 28 38 18 17 37 49, 5, 1
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31, 48 45 27 23 14 28 38 18 17 37 49 43, 6, 0
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39, 48 45 27 23 14 28 38 18 17 37 49 43, 7, 1
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39, 48 45 27 23 14 28 38 18 17 37 49 43 12, 8, 0
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25, 48 45 27 23 14 28 38 18 17 37 49 43 12, 9, 1
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25, 48 45 27 23 14 28 38 18 17 37 49 43 12 21, 10, 0
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10, 48 45 27 23 14 28 38 18 17 37 49 43 12 21, 11, 1
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10, 48 45 27 23 14 28 38 18 17 37 49 43 12 21 34, 12, 0
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4, 48 45 27 23 14 28 38 18 17 37 49 43 12 21 34, 13, 1
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4, 48 45 27 23 14 28 38 18 17 37 49 43 12 21 34 41, 14, 0
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29, 48 45 27 23 14 28 38 18 17 37 49 43 12 21 34 41, 15, 1
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29, 48 45 27 23 14 28 38 18 17 37 49 43 12 21 34 41 19, 16, 0
-1428192905, 6 53 8 9 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35, 48 45 27 23 14 28 38 18 17 37 49 43 12 21 34 41 19, 17, 1
-1428192905, 6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35, 27 23 14 28 38 18 17 37 49 43 12 41, 18, 0
-1428192905, 6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47, 27 23 14 28 38 18 17 37 49 43 12 41, 19, 1
-1428192905, 6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47, 27 23 14 28 38 18 17 37 49 43 12 41 44, 20, 0
-1428192905, 6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47 2, 27 23 14 28 38 18 17 37 49 43 12 41 44, 21, 1
-1428192905, 6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47 2, 27 23 14 28 38 18 17 37 49 43 12 41 44 42, 22, 0
-1428192905, 6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47 2 52, 27 23 14 28 38 18 17 37 49 43 12 41 44 42, 23, 1
-1428192905, 41 42 43 44 ;6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47 2 52, 27 23 14 28 38 18 17 37 49 12, 24, 0
-1428192905, 41 42 43 44 ;6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47 2 52 5, 27 23 14 28 38 18 17 37 49 12, 25, 1
-1428192905, 41 42 43 44 ;6 19 45 ;8 21 34 ;9 53 48 , 11 3 40 36 50 26 30 46 7 16 51 32 24 13 20 33 31 39 25 10 4 29 35 47 2 52 5, 27 23 14 28 38 18 17 37 49 12 1, 26, 0
