GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
1218725981, , 17 8 10 47 42 25 44 23 36 37 14 40 7 24, 5 18 32 12 27 4 49 19 46 35 11 48 1 13, 0, 0
1218725981, , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15, 5 18 32 12 27 4 49 19 46 35 11 48 1 13, 1, 1
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15, 5 18 32 27 4 49 19 46 35 48 1, 2, 0
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51, 5 18 32 27 4 49 19 46 35 48 1, 3, 1
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51, 5 18 32 27 4 49 19 46 35 48 1 26, 4, 0
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53, 5 18 32 27 4 49 19 46 35 48 1 26, 5, 1
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53, 5 18 32 27 4 49 19 46 35 48 1 26 34, 6, 0
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50, 5 18 32 27 4 49 19 46 35 48 1 26 34, 7, 1
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50, 5 18 32 27 4 49 19 46 35 48 1 26 34 28, 8, 0
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2, 5 18 32 27 4 49 19 46 35 48 1 26 34 28, 9, 1
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2, 5 18 32 27 4 49 19 46 35 48 1 26 34 28 3, 10, 0
1218725981, 11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20, 5 18 32 27 4 49 19 46 35 48 1 26 34 28 3, 11, 1
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20, 18 32 27 49 19 46 35 48 1 26 34 28, 12, 0
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39, 18 32 27 49 19 46 35 48 1 26 34 28, 13, 1
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39, 18 32 27 49 19 46 35 48 1 26 34 28 21, 14, 0
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33, 18 32 27 49 19 46 35 48 1 26 34 28 21, 15, 1
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33, 18 32 27 49 19 46 35 48 1 26 34 28 21 38, 16, 0
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43, 18 32 27 49 19 46 35 48 1 26 34 28 21 38, 17, 1
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41, 18, 0
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41, 19, 1
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41 31, 20, 0
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52 30, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41 31, 21, 1
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52 30, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41 31 16, 22, 0
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52 30 45, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41 31 16, 23, 1
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52 30 45, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41 31 16 22, 24, 0
1218725981, 3 4 5 ;11 12 13 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52 30 45 9, 18 32 27 49 19 46 35 48 1 26 34 28 21 38 41 31 16 22, 25, 1
1218725981, 3 4 5 ;11 12 13 ;22 35 48 , 17 8 10 47 42 25 44 23 36 37 14 40 7 24 15 51 53 50 2 20 39 33 43 52 30 45 9, 18 32 27 49 19 46 1 26 34 28 21 38 41 31 16, 26, 0
